manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,duration_listed
Mitsubishi,Pajero,mechanical,red,393505,1998-01-01,gasoline,False,gasoline,3.0,suv,False,owned,all,3500.0,True,Брестская обл.,9,22,28
Mitsubishi,Carisma,mechanical,silver,494800,1998-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,850.0,False,Витебская обл.,13,40,213
Mitsubishi,Lancer,automatic,black,210000,2004-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,3000.0,True,Могилевская обл.,15,37,44
Mitsubishi,Colt,automatic,blue,169000,2008-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,5000.0,True,Витебская обл.,17,4,5
Mitsubishi,Pajero Sport,automatic,red,300000,2000-01-01,gas,True,gasoline,3.0,suv,False,owned,all,5000.0,True,Витебская обл.,20,69,250
Mitsubishi,Carisma,mechanical,other,450000,1997-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1200.0,False,Минская обл.,3,19,68
Mitsubishi,Lancer,automatic,white,114000,2011-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,9999.0,False,Брестская обл.,7,24,89
Mitsubishi,Outlander,automatic,black,537521,2005-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,6500.0,True,Минская обл.,9,3,4
Mitsubishi,Galant,automatic,silver,285000,2002-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,3450.0,True,Брестская обл.,18,39,56
Mitsubishi,Carisma,mechanical,silver,342000,2003-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2250.0,False,Минская обл.,7,26,188
Mitsubishi,Colt,mechanical,black,240000,1993-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,500.0,True,Минская обл.,5,3,4
Mitsubishi,Outlander,automatic,silver,225308,2010-01-01,gasoline,False,gasoline,2.4,suv,False,owned,front,11000.0,False,Минская обл.,8,8,60
Mitsubishi,Lancer Evolution,mechanical,black,64000,2012-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,18900.0,False,Минская обл.,14,15,88
Mitsubishi,Pajero Pinin,mechanical,silver,230000,2004-01-01,gasoline,False,gasoline,1.8,suv,False,owned,all,4700.0,True,Брестская обл.,5,1,0
Mitsubishi,Carisma,mechanical,blue,250000,1998-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,1000.0,False,Минская обл.,10,3,3
Mitsubishi,Carisma,mechanical,other,474000,1999-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,2200.0,False,Минская обл.,11,33,92
Mitsubishi,Lancer,mechanical,red,233700,1998-01-01,gasoline,False,gasoline,1.6,universal,False,emergency,front,711.37,False,Минская обл.,16,2,9
Mitsubishi,Outlander,automatic,black,173100,2011-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,11250.0,True,Минская обл.,20,10,11
Mitsubishi,L200,mechanical,blue,178600,2014-01-01,diesel,False,diesel,2.5,pickup,False,owned,all,16800.0,True,Минская обл.,17,83,104
Mitsubishi,Lancer,mechanical,other,182500,2007-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,4950.0,True,Минская обл.,17,46,104
Mitsubishi,Pajero,mechanical,silver,158000,2000-01-01,gasoline,False,gasoline,3.5,suv,False,owned,all,8600.0,False,Минская обл.,17,69,151
Mitsubishi,Outlander,automatic,grey,225952,2003-01-01,gasoline,False,gasoline,2.4,suv,False,owned,front,5400.0,False,Минская обл.,5,1,0
Mitsubishi,Space Star,mechanical,blue,415000,2001-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,2100.0,False,Минская обл.,4,1,0
Mitsubishi,Space Star,mechanical,blue,265000,1999-01-01,gasoline,False,gasoline,1.3,minivan,False,owned,front,2134.11,False,Минская обл.,17,24,84
Mitsubishi,Galant,automatic,silver,3000,1994-01-01,gasoline,False,gasoline,2.0,hatchback,False,owned,front,599.0,True,Минская обл.,3,1,0
Mitsubishi,Outlander,automatic,white,69700,2014-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,17250.0,True,Минская обл.,22,2,2
Mitsubishi,Eclipse Cross,automatic,silver,32581,2018-01-01,gasoline,False,gasoline,1.5,suv,True,owned,front,23950.0,True,Минская обл.,24,2,2
Mitsubishi,Galant,automatic,black,220531,2008-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,5650.0,True,Минская обл.,12,30,52
Mitsubishi,Grandis,mechanical,blue,172000,2008-01-01,gasoline,False,gasoline,2.4,minivan,False,owned,front,7200.0,True,Минская обл.,16,21,32
Mitsubishi,Colt,mechanical,blue,268000,1996-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,1750.0,True,Минская обл.,10,14,34
Mitsubishi,Galant,automatic,red,354056,2007-01-01,gas,True,gasoline,2.4,sedan,False,owned,front,4350.0,False,Минская обл.,3,8,26
Mitsubishi,Space Star,mechanical,yellow,265000,2003-01-01,gasoline,False,gasoline,1.6,minivan,False,owned,front,2750.0,False,Брестская обл.,12,4,4
Mitsubishi,Lancer,automatic,silver,95000,2008-01-01,gasoline,False,gasoline,1.5,sedan,False,owned,front,6950.0,True,Витебская обл.,15,92,341
Mitsubishi,Pajero,mechanical,blue,300000,1993-01-01,diesel,False,diesel,2.5,suv,False,owned,all,3100.0,False,Минская обл.,5,15,28
Mitsubishi,Outlander,automatic,blue,154000,2013-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,14400.0,False,Минская обл.,7,34,75
Mitsubishi,Pajero,automatic,blue,365000,2001-01-01,diesel,False,diesel,3.2,suv,False,owned,all,6700.0,True,Гомельская обл.,11,155,509
Mitsubishi,Galant,automatic,silver,273588,2004-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,5200.0,False,Минская обл.,5,20,70
Mitsubishi,Pajero,automatic,silver,366943,2008-01-01,diesel,False,diesel,3.2,suv,False,owned,all,10900.0,True,Минская обл.,21,4,6
Mitsubishi,Outlander,automatic,black,175000,2007-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,9450.0,False,Минская обл.,7,25,91
Mitsubishi,ASX,mechanical,white,107000,2012-01-01,gasoline,False,gasoline,1.6,suv,False,owned,front,9650.0,True,Минская обл.,24,32,47
Mitsubishi,Outlander,automatic,white,120000,2014-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,10000.0,True,Минская обл.,13,8,10
Mitsubishi,Lancer,automatic,red,151500,2008-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,6800.0,False,Минская обл.,15,3,7
Mitsubishi,Pajero,automatic,black,94000,2008-01-01,gasoline,False,gasoline,3.2,suv,False,owned,all,16750.0,False,Минская обл.,26,3,5
Mitsubishi,Outlander,automatic,black,33000,2016-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,21150.0,False,Минская обл.,28,2,2
Mitsubishi,Outlander,automatic,silver,108000,2014-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,18450.0,False,Минская обл.,32,2,2
Mitsubishi,Pajero,automatic,white,113000,2013-01-01,diesel,False,diesel,3.2,suv,False,owned,all,25150.0,False,Минская обл.,28,2,2
Mitsubishi,Mirage,mechanical,white,394289,2000-01-01,gasoline,False,gasoline,1.5,coupe,False,owned,front,2270.0,False,Минская обл.,2,8,73
Mitsubishi,Outlander,automatic,silver,164598,2012-01-01,gasoline,False,gasoline,2.0,suv,False,owned,front,12950.0,True,Минская обл.,11,14,19
Mitsubishi,Pajero Sport,automatic,blue,136000,2017-01-01,diesel,False,diesel,2.4,suv,False,owned,all,31400.0,True,Минская обл.,17,52,88
Mitsubishi,Galant,mechanical,red,200000,1996-01-01,diesel,False,diesel,2.0,hatchback,False,owned,front,700.0,False,Минская обл.,4,8,20
Mitsubishi,Pajero Sport,automatic,black,300000,2001-01-01,gasoline,False,gasoline,3.0,suv,False,owned,rear,6000.0,True,Брестская обл.,12,13,21
Mitsubishi,Lancer,automatic,grey,218000,2007-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,5650.0,False,Гродненская обл.,26,18,28
Mitsubishi,Lancer,mechanical,other,260744,2007-01-01,gasoline,False,gasoline,1.5,sedan,False,owned,front,6200.0,True,Минская обл.,15,12,14
Mitsubishi,Pajero,automatic,silver,232000,2005-01-01,diesel,False,diesel,3.2,suv,False,owned,all,9200.0,False,Минская обл.,29,24,44
Mitsubishi,Carisma,mechanical,red,234567,1998-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,1600.0,False,Минская обл.,12,14,23
Mitsubishi,Lancer,mechanical,silver,352007,1993-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,600.0,True,Минская обл.,8,11,34
Mitsubishi,Space Runner,mechanical,red,300000,1992-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,500.0,False,Гомельская обл.,7,43,60
Mitsubishi,Space Star,mechanical,blue,260000,2003-01-01,diesel,False,diesel,1.9,minivan,False,owned,front,2500.0,False,Минская обл.,9,117,216
Mitsubishi,Eclipse,mechanical,blue,370000,1992-01-01,gasoline,False,gasoline,2.0,coupe,False,owned,front,3000.0,True,Минская обл.,4,12,30
Mitsubishi,Outlander,automatic,silver,200800,2004-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,5850.0,False,Минская обл.,16,4,14
Mitsubishi,Space Gear,mechanical,green,403000,1995-01-01,gasoline,False,gasoline,2.0,minivan,False,owned,front,2900.0,False,Минская обл.,9,28,41
Mitsubishi,Carisma,mechanical,other,323000,1998-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,1200.0,False,Витебская обл.,10,9,54
Mitsubishi,Pajero,automatic,black,148000,2007-01-01,gasoline,False,gasoline,3.0,suv,False,owned,front,14500.0,False,Минская обл.,15,20,125
Mitsubishi,Outlander,automatic,black,106249,2015-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,18950.0,True,Минская обл.,11,3,6
Mitsubishi,Space Wagon,mechanical,grey,300000,1998-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,1950.0,True,Минская обл.,11,19,19
Mitsubishi,Space Wagon,mechanical,red,250000,1997-01-01,gasoline,False,gasoline,2.0,minivan,False,owned,front,1950.0,True,Минская обл.,11,8,8
Mitsubishi,Outlander,automatic,silver,184700,2009-01-01,gasoline,False,gasoline,3.0,suv,False,owned,all,11000.0,False,Могилевская обл.,17,6,10
Mitsubishi,Pajero Sport,mechanical,blue,370000,2000-01-01,diesel,False,diesel,2.5,suv,False,owned,all,6450.0,True,Минская обл.,13,21,27
Mitsubishi,Outlander,automatic,silver,107000,2014-01-01,gas,True,gasoline,2.0,suv,False,owned,all,17900.0,True,Минская обл.,45,20,59
Mitsubishi,Pajero,mechanical,blue,360000,1986-01-01,diesel,False,diesel,2.5,suv,False,owned,all,3200.0,True,Минская обл.,5,43,112
Mitsubishi,Space Wagon,mechanical,blue,408000,1997-01-01,gasoline,False,gasoline,2.0,minivan,False,owned,front,1500.0,False,Минская обл.,10,25,41
Mitsubishi,Carisma,mechanical,blue,390000,1998-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,1600.0,True,Минская обл.,10,19,64
Mitsubishi,Lancer,mechanical,black,150000,2008-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,6799.0,True,Минская обл.,17,1,0
Mitsubishi,Lancer,mechanical,black,227000,2003-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,4500.0,True,Минская обл.,14,22,58
Mitsubishi,Carisma,mechanical,red,376393,1998-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1800.0,True,Минская обл.,6,228,395
Mitsubishi,Colt,mechanical,white,370000,1998-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,1600.0,False,Минская обл.,13,24,221
Mitsubishi,Montero,automatic,grey,198000,2000-01-01,gasoline,False,gasoline,3.5,suv,False,owned,all,6100.0,False,Гомельская обл.,4,5,70
Mitsubishi,Pajero,automatic,silver,185000,2007-01-01,gas,True,gasoline,3.0,suv,False,owned,all,11300.0,False,Минская обл.,15,68,140
Mitsubishi,Colt,mechanical,silver,435800,1997-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,1900.0,True,Могилевская обл.,6,17,21
Mitsubishi,Grandis,automatic,black,279000,2005-01-01,gasoline,False,gasoline,2.4,minivan,False,owned,front,7200.0,False,Минская обл.,16,10,85
Mitsubishi,Carisma,mechanical,green,316000,1996-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,2000.0,False,Гродненская обл.,6,17,66
Mitsubishi,Carisma,mechanical,blue,170000,2003-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,3150.0,False,Гродненская обл.,11,46,55
Mitsubishi,Space Star,mechanical,silver,256000,2001-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2900.0,False,Гомельская обл.,7,22,24
Mitsubishi,Galant,mechanical,blue,345000,1993-01-01,gasoline,False,gasoline,2.0,liftback,False,owned,front,900.0,False,Минская обл.,5,2,2
Mitsubishi,Pajero,mechanical,green,300000,1995-01-01,diesel,False,diesel,2.8,suv,False,owned,all,5000.0,False,Минская обл.,5,4,6
Mitsubishi,Eclipse,mechanical,black,250000,1998-01-01,gasoline,False,gasoline,2.0,coupe,False,owned,front,1500.0,True,Брестская обл.,3,7,19
Mitsubishi,Outlander,automatic,black,113000,2012-01-01,gasoline,False,gasoline,2.0,suv,False,owned,front,12300.0,False,Минская обл.,14,12,21
Mitsubishi,Carisma,mechanical,silver,436500,1996-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1100.0,False,Витебская обл.,5,12,23
Mitsubishi,Montero,automatic,black,202000,2002-01-01,gasoline,False,gasoline,3.5,suv,False,owned,all,7950.0,True,Минская обл.,18,1,1
Mitsubishi,3000GT,mechanical,black,30000,1992-01-01,gasoline,False,gasoline,3.5,coupe,False,owned,all,9500.0,False,Минская обл.,11,11,19
Mitsubishi,Eclipse,mechanical,red,170000,2001-01-01,gasoline,False,gasoline,2.4,coupe,False,owned,front,2500.0,False,Могилевская обл.,9,1,1
Mitsubishi,Lancer,automatic,black,245000,2008-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,6500.0,True,Минская обл.,9,19,26
Mitsubishi,Galant,automatic,other,193121,2002-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,1999.0,False,Минская обл.,17,1,1
Mitsubishi,Pajero,automatic,silver,324000,2002-01-01,diesel,False,diesel,3.2,suv,False,owned,all,6500.0,True,Минская обл.,9,50,84
Mitsubishi,Galant,mechanical,other,420000,1988-01-01,hybrid-diesel,False,diesel,1.8,sedan,False,emergency,front,400.0,False,Минская обл.,6,5,5
Mitsubishi,Space Star,mechanical,white,55000,2016-01-01,gasoline,False,gasoline,1.0,hatchback,False,owned,front,6777.0,False,Минская обл.,15,30,85
Mitsubishi,Lancer,mechanical,black,206000,2008-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,6500.0,True,Минская обл.,21,1,1
Mitsubishi,L200,automatic,blue,247000,2007-01-01,diesel,False,diesel,2.5,suv,False,owned,all,12000.0,True,Минская обл.,5,3,10
Mitsubishi,Lancer,automatic,blue,170000,2007-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,6000.0,False,Витебская обл.,29,85,134
Mitsubishi,Outlander,automatic,white,79225,2016-01-01,gasoline,False,gasoline,3.0,suv,False,owned,all,26000.0,False,Минская обл.,8,26,66
Mitsubishi,Galant,automatic,black,380000,2004-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,3200.0,True,Гродненская обл.,6,5,11
Mitsubishi,Pajero Sport,automatic,grey,200000,2000-01-01,gasoline,False,gasoline,3.0,suv,False,owned,all,4500.0,True,Витебская обл.,4,1,1
Mitsubishi,Colt,mechanical,white,300000,1994-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,899.0,False,Минская обл.,4,28,80
Mitsubishi,Carisma,mechanical,grey,368000,2003-01-01,gasoline,False,gasoline,1.6,sedan,False,owned,front,1700.0,False,Витебская обл.,17,56,122
Mitsubishi,Lancer,mechanical,other,190000,2007-01-01,gasoline,False,gasoline,1.5,sedan,False,owned,front,6000.0,True,Гомельская обл.,3,29,67
Mitsubishi,Eclipse,mechanical,orange,158736,2006-01-01,gasoline,False,gasoline,2.4,coupe,False,owned,front,6650.0,False,Минская обл.,15,63,229
Mitsubishi,Lancer,mechanical,green,486000,1997-01-01,gasoline,False,gasoline,1.6,universal,False,owned,front,650.0,False,Минская обл.,2,19,22
Mitsubishi,Montero,automatic,blue,467,2000-01-01,gasoline,False,gasoline,3.0,suv,False,owned,rear,5700.0,False,Витебская обл.,5,2,2
Mitsubishi,Space Star,mechanical,red,290000,1999-01-01,gasoline,False,gasoline,1.8,minivan,False,owned,front,2450.0,False,Витебская обл.,8,1,1
Mitsubishi,Pajero Sport,mechanical,grey,296000,2003-01-01,diesel,False,diesel,2.5,suv,False,owned,all,7950.0,True,Витебская обл.,10,19,118
Mitsubishi,Eclipse,mechanical,red,375000,1993-01-01,gasoline,False,gasoline,2.0,coupe,False,owned,front,1000.0,True,Минская обл.,8,8,11
Mitsubishi,Pajero,mechanical,blue,330000,1998-01-01,diesel,False,diesel,2.8,suv,False,owned,all,5500.0,True,Минская обл.,12,23,58
Mitsubishi,Lancer,mechanical,silver,220000,1999-01-01,gasoline,False,gasoline,1.3,liftback,False,owned,front,1280.47,False,Минская обл.,7,1,1
Mitsubishi,Lancer,automatic,grey,216000,2008-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,5950.0,True,Минская обл.,23,11,16
Mitsubishi,Galant,automatic,red,300000,1997-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,1400.0,True,Минская обл.,9,5,7
Mitsubishi,Space Wagon,mechanical,silver,340000,1999-01-01,gasoline,False,gasoline,2.4,minivan,False,owned,front,1900.0,False,Минская обл.,13,38,218
Mitsubishi,Galant,mechanical,silver,310000,1993-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,1400.0,True,Могилевская обл.,4,27,78
Mitsubishi,Pajero,automatic,black,275000,2007-01-01,gasoline,False,gasoline,3.8,suv,False,owned,all,11000.0,True,Витебская обл.,9,58,98
Mitsubishi,Space Wagon,mechanical,other,378000,1996-01-01,diesel,False,diesel,2.0,minivan,False,owned,front,2000.0,True,Могилевская обл.,2,9,80
Mitsubishi,Galant,mechanical,silver,320000,1995-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,999.0,True,Гродненская обл.,9,36,73
Mitsubishi,Carisma,mechanical,blue,343000,1998-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1650.0,False,Минская обл.,7,1,1
Mitsubishi,L200,mechanical,grey,64000,2015-01-01,diesel,False,diesel,2.5,suv,False,owned,all,19500.0,False,Гомельская обл.,5,192,300
Mitsubishi,Carisma,mechanical,blue,470000,1997-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,1500.0,False,Минская обл.,8,19,29
Mitsubishi,Mirage,automatic,white,384000,2000-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,1600.0,False,Могилевская обл.,8,5,7
Mitsubishi,Colt,mechanical,silver,290000,2005-01-01,diesel,False,diesel,1.5,hatchback,False,owned,front,3700.0,False,Минская обл.,4,3,6
Mitsubishi,Lancer,mechanical,other,153000,2007-01-01,gasoline,False,gasoline,1.5,sedan,False,owned,front,5500.0,True,Минская обл.,8,27,91
Mitsubishi,Space Runner,mechanical,yellow,297555,1996-01-01,gasoline,False,gasoline,1.8,minivan,False,owned,front,1050.0,False,Витебская обл.,10,1,1
Mitsubishi,Outlander,automatic,silver,165000,2010-01-01,gasoline,False,gasoline,2.0,suv,False,owned,front,10990.0,True,Гомельская обл.,20,27,65
Mitsubishi,Pajero,automatic,silver,389000,2003-01-01,diesel,False,diesel,3.2,suv,False,owned,all,9900.0,False,Минская обл.,29,11,36
Mitsubishi,Outlander,automatic,other,69000,2009-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,12100.0,False,Минская обл.,12,286,571
Mitsubishi,Space Star,mechanical,silver,250000,1999-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,2150.0,False,Минская обл.,11,19,21
Mitsubishi,Galant,mechanical,green,400000,1997-01-01,gas,True,gasoline,2.0,sedan,False,owned,front,2150.0,False,Могилевская обл.,9,1,1
Mitsubishi,Galant,automatic,grey,397000,1998-01-01,gasoline,False,gasoline,2.5,sedan,False,owned,front,3000.0,True,Минская обл.,14,34,60
Mitsubishi,Lancer,automatic,black,212433,2010-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,7750.0,True,Минская обл.,10,16,18
Mitsubishi,Outlander,automatic,silver,164,2012-01-01,gasoline,False,gasoline,2.0,suv,False,owned,front,12300.0,False,Минская обл.,12,5,7
Mitsubishi,Colt,mechanical,violet,400000,1991-01-01,gasoline,False,gasoline,1.3,coupe,False,owned,front,474.25,True,Витебская обл.,2,22,24
Mitsubishi,RVR,automatic,white,176000,2010-01-01,gasoline,False,gasoline,2.0,universal,False,owned,front,9500.0,False,Минская обл.,9,1,1
Mitsubishi,Pajero,automatic,white,140000,1999-01-01,gasoline,False,gasoline,1.8,suv,False,owned,all,6900.0,True,Минская обл.,21,1,1
Mitsubishi,Montero,automatic,green,180000,2000-01-01,gasoline,False,gasoline,3.0,suv,False,owned,rear,4700.0,True,Минская обл.,17,8,9
Mitsubishi,Carisma,mechanical,other,500000,1999-01-01,diesel,False,diesel,1.9,hatchback,False,owned,front,1422.74,False,Витебская обл.,3,3,5
Mitsubishi,Galant,mechanical,silver,392000,1997-01-01,gasoline,False,gasoline,2.0,universal,False,owned,front,1600.0,False,Витебская обл.,7,28,68
Mitsubishi,Colt,mechanical,white,123456,1992-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,350.0,True,Витебская обл.,6,1,1
Mitsubishi,Galant,mechanical,silver,328099,1997-01-01,gasoline,False,gasoline,2.5,sedan,False,owned,front,2800.0,True,Минская обл.,46,5,6
Mitsubishi,Pajero,mechanical,silver,170000,1993-01-01,gas,True,gasoline,3.0,suv,False,owned,all,3500.0,True,Витебская обл.,8,1,1
Mitsubishi,Outlander,automatic,silver,272000,2003-01-01,gasoline,False,gasoline,2.4,suv,False,owned,front,5000.0,True,Минская обл.,7,23,67
Mitsubishi,Galant,automatic,grey,260000,2003-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,3700.0,False,Минская обл.,6,45,80
Mitsubishi,Colt,mechanical,red,300000,1996-01-01,gasoline,False,gasoline,1.3,hatchback,False,owned,front,1500.0,False,Минская обл.,3,25,220
Mitsubishi,ASX,mechanical,red,13300,2018-01-01,gasoline,False,gasoline,1.6,suv,False,owned,front,17800.0,False,Минская обл.,25,13,22
Mitsubishi,Montero,automatic,silver,193121,2004-01-01,gasoline,False,gasoline,3.8,suv,False,owned,all,9000.0,True,Гродненская обл.,5,41,89
Mitsubishi,Galant,mechanical,blue,394000,1997-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,1300.0,False,Гродненская обл.,13,2,2
Mitsubishi,Galant,automatic,white,402336,1999-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,1800.0,False,Могилевская обл.,12,7,10
Mitsubishi,Galant,mechanical,green,400000,2000-01-01,diesel,False,diesel,2.0,sedan,False,emergency,front,1500.0,False,Минская обл.,10,1,1
Mitsubishi,Lancer,mechanical,silver,323417,1993-01-01,gasoline,False,gasoline,1.3,sedan,False,owned,front,800.0,True,Гомельская обл.,6,1,1
Mitsubishi,Pajero,automatic,black,211111,2007-01-01,gasoline,False,gasoline,3.8,suv,False,owned,all,10900.0,True,Минская обл.,11,1,1
Mitsubishi,Colt,automatic,black,94000,2006-01-01,diesel,False,diesel,1.5,hatchback,False,owned,front,4900.0,False,Витебская обл.,9,41,52
Mitsubishi,Galant,automatic,green,381415,1996-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,2250.0,True,Гомельская обл.,11,1,1
Mitsubishi,Galant,mechanical,silver,400000,1993-01-01,gasoline,False,gasoline,1.8,sedan,False,owned,front,1300.0,True,Брестская обл.,5,7,11
Mitsubishi,Outlander,mechanical,silver,250000,2003-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,5000.0,False,Минская обл.,5,13,22
Mitsubishi,Galant,automatic,green,480000,1997-01-01,gasoline,False,gasoline,2.0,universal,False,owned,front,2200.0,True,Витебская обл.,8,3,4
Mitsubishi,Lancer,automatic,black,120000,2011-01-01,gasoline,False,gasoline,1.5,sedan,False,owned,front,7700.0,False,Минская обл.,11,1,1
Mitsubishi,Lancer,automatic,white,118892,2007-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,6700.0,True,Минская обл.,14,70,77
Mitsubishi,Galant,mechanical,green,372700,1997-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,2200.0,False,Минская обл.,15,6,14
Mitsubishi,Lancer,automatic,brown,257495,2009-01-01,gasoline,False,gasoline,2.4,sedan,False,owned,front,6300.0,False,Минская обл.,4,4,73
Mitsubishi,Carisma,mechanical,red,350000,1998-01-01,gasoline,False,gasoline,1.8,hatchback,False,owned,front,950.0,False,Минская обл.,8,22,33
Mitsubishi,Pajero,automatic,black,267000,2010-01-01,diesel,False,diesel,3.2,suv,False,owned,all,19500.0,False,Минская обл.,8,44,60
Mitsubishi,Grandis,automatic,silver,298000,2008-01-01,gas,True,gasoline,2.4,minivan,False,owned,front,9400.0,False,Минская обл.,11,162,234
Mitsubishi,Pajero Sport,mechanical,black,120000,2014-01-01,diesel,False,diesel,2.5,suv,False,owned,all,18500.0,True,Минская обл.,3,1,1
Mitsubishi,Galant,mechanical,other,440000,1994-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,front,700.0,False,Минская обл.,9,7,31
Mitsubishi,Pajero,automatic,blue,35000,1997-01-01,diesel,False,diesel,2.8,suv,False,owned,all,4800.0,True,Минская обл.,7,2,6
Mitsubishi,Colt,mechanical,white,400000,1993-01-01,gasoline,False,gasoline,1.6,hatchback,False,owned,front,950.0,True,Минская обл.,5,1,1
Mitsubishi,Outlander,mechanical,black,227000,2004-01-01,gasoline,False,gasoline,2.0,suv,False,owned,all,5600.0,False,Минская обл.,9,29,67
Mitsubishi,Space Wagon,mechanical,white,350000,1992-01-01,gasoline,False,gasoline,2.0,minivan,False,owned,front,1000.0,False,Гомельская обл.,7,94,376
Mitsubishi,Space Star,mechanical,red,220000,2003-01-01,gasoline,False,gasoline,1.6,minivan,False,owned,front,2750.0,False,Минская обл.,6,2,4
Mitsubishi,Outlander,automatic,black,179500,2010-01-01,gasoline,False,gasoline,2.4,suv,False,owned,all,9933.0,True,Минская обл.,15,17,25
Mitsubishi,L200,automatic,silver,112656,2014-01-01,diesel,False,diesel,2.5,pickup,False,owned,all,23833.0,True,Минская обл.,40,30,45
Mitsubishi,Pajero,automatic,black,285000,2008-01-01,gasoline,False,gasoline,3.0,suv,False,owned,all,12133.0,False,Минская обл.,16,6,10
Mitsubishi,Outlander,automatic,black,321869,2005-01-01,gasoline,False,gasoline,2.4,suv,False,owned,front,6650.0,False,Минская обл.,1,79,188
Mitsubishi,Space Star,mechanical,white,300000,1999-01-01,gasoline,False,gasoline,1.3,minivan,False,owned,front,2500.0,False,Брестская обл.,4,16,33
Mitsubishi,Lancer Evolution,mechanical,grey,103000,2006-01-01,gasoline,False,gasoline,2.0,sedan,False,owned,all,17850.0,True,Минская обл.,18,1,1
Mitsubishi,Pajero,automatic,black,446000,2004-01-01,diesel,False,diesel,3.2,suv,False,owned,rear,8995.0,False,Минская обл.,21,10,89
